ub	phase	run	eval_tps	prompt_tps	prompt_n	predicted_n
1584	warmup	1	15.644751689984577	10.248208455497235	65	256
1584	warmup	2	15.495464761951226	10.554288499690028	65	256
1584	eval	1	15.468792948937454	68.93213459970424	1086	256
1584	eval	2	15.466881720767926	68.98343006576103	1086	256
1584	eval	3	15.476059925722167	68.72235957905214	1086	256
1584	eval	4	15.476151613086536	68.82636533985364	1086	256
1584	eval	5	15.477449386473303	68.67293226022286	1086	256
1586	warmup	1	14.950026034068774	10.214718088709954	65	256
1586	warmup	2	14.943788007423326	10.452404173564583	65	256
1586	eval	1	14.933185370354957	67.62969862935898	1086	256
1586	eval	2	14.928211339620947	67.65009303756581	1086	256
1586	eval	3	14.933460641085299	67.65319477261332	1086	256
1586	eval	4	14.924232412039867	67.72683062629731	1086	256
1586	eval	5	14.92672378004353	67.72640403664336	1086	256
1664	warmup	1	15.452750499045369	10.308006403016408	65	256
1664	warmup	2	15.420971436867084	10.512940945090747	65	256
1664	eval	1	15.394026648623583	68.79613728060146	1086	256
1664	eval	2	15.393400909160714	69.02685983848224	1086	256
1664	eval	3	15.395372716260335	68.95847994682958	1086	256
1664	eval	4	15.39105021251974	69.02537693194786	1086	256
1664	eval	5	15.398271171134162	68.98971424346013	1086	256
