0.00.129.539 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.130.165 W srv  llama_server: -----------------
0.00.130.169 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.130.170 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.130.170 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.130.171 W srv  llama_server: -----------------
0.00.131.537 I srv    load_model: loading model '/home/ubuntu/models/Qwen3.8-27B-GGUF/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.00.131.706 W common_fit_params: failed to fit params to free device memory: llama_params_fit is not implemented for SPLIT_MODE_TENSOR, abort
0.01.768.279 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.01.768.289 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.01.768.300 W model has unused tensor blk.64.attn_q.weight (size = 51609600 bytes) -- ignoring
0.01.768.306 W model has unused tensor blk.64.attn_k.weight (size = 5570560 bytes) -- ignoring
0.01.768.310 W model has unused tensor blk.64.attn_v.weight (size = 5570560 bytes) -- ignoring
0.01.768.325 W model has unused tensor blk.64.attn_output.weight (size = 25804800 bytes) -- ignoring
0.01.768.330 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.01.768.334 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.01.768.338 W model has unused tensor blk.64.ffn_gate.weight (size = 73113600 bytes) -- ignoring
0.01.768.343 W model has unused tensor blk.64.ffn_down.weight (size = 73113600 bytes) -- ignoring
0.01.768.348 W model has unused tensor blk.64.ffn_up.weight (size = 73113600 bytes) -- ignoring
0.01.768.353 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 43008000 bytes) -- ignoring
0.01.768.357 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.01.768.362 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.01.768.375 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.08.604.821 I cmn          init: llama threadpool init, n_threads = 16
0.08.936.816 W srv    load_model: cache_reuse is not supported by this context, it will be disabled
0.09.021.771 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 131072, kv_unified = 'false'
0.09.029.219 W srv          init: chat template supports preserving reasoning, it is enabled by default (may use more tokens, disable via --no-reasoning-preserve)
0.09.029.280 I srv  llama_server: model loaded
0.09.029.288 I srv  llama_server: listening on http://127.0.0.1:18081
0.10.558.370 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.10.558.468 I slot launch_slot_: id  0 | task 0 | processing task, is_child = 0
0.17.368.678 I slot print_timing: id  0 | task 0 | n_gen =    100, tg =  15.49 t/s, tg_3s =  15.65 t/s
0.20.379.990 I slot print_timing: id  0 | task 0 | n_gen =    147, tg =  15.53 t/s, tg_3s =  15.61 t/s
0.23.444.442 I slot print_timing: id  0 | task 0 | n_gen =    195, tg =  15.56 t/s, tg_3s =  15.66 t/s
0.26.447.511 I slot print_timing: id  0 | task 0 | n_gen =    242, tg =  15.58 t/s, tg_3s =  15.65 t/s
0.29.464.522 I slot print_timing: id  0 | task 0 | n_gen =    288, tg =  15.52 t/s, tg_3s =  15.25 t/s
0.32.473.424 I slot print_timing: id  0 | task 0 | n_gen =    335, tg =  15.54 t/s, tg_3s =  15.62 t/s
0.35.482.334 I slot print_timing: id  0 | task 0 | n_gen =    382, tg =  15.55 t/s, tg_3s =  15.62 t/s
0.38.497.216 I slot print_timing: id  0 | task 0 | n_gen =    429, tg =  15.55 t/s, tg_3s =  15.59 t/s
0.41.512.528 I slot print_timing: id  0 | task 0 | n_gen =    476, tg =  15.56 t/s, tg_3s =  15.59 t/s
0.44.568.192 I slot print_timing: id  0 | task 0 | n_gen =    523, tg =  15.54 t/s, tg_3s =  15.38 t/s
0.47.581.069 I slot print_timing: id  0 | task 0 | n_gen =    570, tg =  15.55 t/s, tg_3s =  15.60 t/s
0.50.590.645 I slot print_timing: id  0 | task 0 | n_gen =    617, tg =  15.55 t/s, tg_3s =  15.62 t/s
0.53.629.890 I slot print_timing: id  0 | task 0 | n_gen =    664, tg =  15.54 t/s, tg_3s =  15.46 t/s
0.56.652.887 I slot print_timing: id  0 | task 0 | n_gen =    711, tg =  15.54 t/s, tg_3s =  15.55 t/s
0.59.655.213 I slot print_timing: id  0 | task 0 | n_gen =    758, tg =  15.55 t/s, tg_3s =  15.65 t/s
1.02.697.181 I slot print_timing: id  0 | task 0 | n_gen =    805, tg =  15.55 t/s, tg_3s =  15.45 t/s
1.05.721.622 I slot print_timing: id  0 | task 0 | n_gen =    852, tg =  15.55 t/s, tg_3s =  15.54 t/s
1.08.780.934 I slot print_timing: id  0 | task 0 | n_gen =    900, tg =  15.55 t/s, tg_3s =  15.69 t/s
1.11.838.837 I slot print_timing: id  0 | task 0 | n_gen =    948, tg =  15.56 t/s, tg_3s =  15.70 t/s
1.14.844.846 I slot print_timing: id  0 | task 0 | n_gen =    995, tg =  15.56 t/s, tg_3s =  15.64 t/s
1.15.167.849 I slot print_timing: id  0 | task 0 | prompt eval time =     419.42 ms /    11 tokens (   38.13 ms per token,    26.23 tokens per second)
1.15.167.854 I slot print_timing: id  0 | task 0 |        eval time =   64189.90 ms /  1000 tokens (   64.25 ms per token,    15.56 tokens per second)
1.15.167.855 I slot print_timing: id  0 | task 0 |       total time =   64609.32 ms /  1011 tokens
1.15.167.866 I slot print_timing: id  0 | task 0 |    graphs reused =        996
1.15.167.909 I slot      release: id  0 | task 0 | stop processing: n_tokens = 1010, truncated = 0
1.15.496.180 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 14905745956
1.15.844.628 I slot launch_slot_: id  0 | task 1002 | processing task, is_child = 0
1.32.615.645 I slot print_timing: id  0 | task 1002 | prompt processing, n_tokens =   2048, progress = 0.13, t =  16.77 s / 122.12 tokens per second
1.49.392.033 I slot print_timing: id  0 | task 1002 | prompt processing, n_tokens =   4096, progress = 0.26, t =  33.55 s / 122.10 tokens per second
2.06.293.700 I slot print_timing: id  0 | task 1002 | prompt processing, n_tokens =   6144, progress = 0.39, t =  50.45 s / 121.79 tokens per second
2.23.219.042 I slot print_timing: id  0 | task 1002 | prompt processing, n_tokens =   8192, progress = 0.52, t =  67.37 s / 121.59 tokens per second
2.40.261.393 I slot print_timing: id  0 | task 1002 | prompt processing, n_tokens =  10240, progress = 0.65, t =  84.42 s / 121.30 tokens per second
2.57.453.279 I slot print_timing: id  0 | task 1002 | prompt processing, n_tokens =  12288, progress = 0.78, t = 101.61 s / 120.93 tokens per second
3.14.757.788 I slot print_timing: id  0 | task 1002 | prompt processing, n_tokens =  14336, progress = 0.91, t = 118.91 s / 120.56 tokens per second
3.23.102.597 I slot print_timing: id  0 | task 1002 | prompt processing, n_tokens =  15309, progress = 0.97, t = 127.26 s / 120.30 tokens per second
3.27.536.394 I slot print_timing: id  0 | task 1002 | prompt processing, n_tokens =  15821, progress = 1.00, t = 131.69 s / 120.14 tokens per second
3.34.749.536 I slot print_timing: id  0 | task 1002 | n_gen =    100, tg =  15.31 t/s, tg_3s =  15.46 t/s
3.37.762.890 I slot print_timing: id  0 | task 1002 | n_gen =    147, tg =  15.40 t/s, tg_3s =  15.60 t/s
3.40.780.445 I slot print_timing: id  0 | task 1002 | n_gen =    194, tg =  15.44 t/s, tg_3s =  15.58 t/s
3.43.810.044 I slot print_timing: id  0 | task 1002 | n_gen =    241, tg =  15.46 t/s, tg_3s =  15.51 t/s
3.46.827.427 I slot print_timing: id  0 | task 1002 | n_gen =    288, tg =  15.48 t/s, tg_3s =  15.58 t/s
3.49.888.461 I slot print_timing: id  0 | task 1002 | n_gen =    335, tg =  15.46 t/s, tg_3s =  15.35 t/s
3.52.895.063 I slot print_timing: id  0 | task 1002 | n_gen =    382, tg =  15.48 t/s, tg_3s =  15.63 t/s
3.55.918.006 I slot print_timing: id  0 | task 1002 | n_gen =    429, tg =  15.49 t/s, tg_3s =  15.55 t/s
3.58.960.621 I slot print_timing: id  0 | task 1002 | n_gen =    476, tg =  15.48 t/s, tg_3s =  15.45 t/s
4.01.972.767 I slot print_timing: id  0 | task 1002 | n_gen =    523, tg =  15.49 t/s, tg_3s =  15.60 t/s
4.05.030.389 I slot print_timing: id  0 | task 1002 | n_gen =    570, tg =  15.48 t/s, tg_3s =  15.37 t/s
4.08.069.650 I slot print_timing: id  0 | task 1002 | n_gen =    617, tg =  15.48 t/s, tg_3s =  15.46 t/s
4.11.090.149 I slot print_timing: id  0 | task 1002 | n_gen =    664, tg =  15.49 t/s, tg_3s =  15.56 t/s
4.14.101.818 I slot print_timing: id  0 | task 1002 | n_gen =    711, tg =  15.50 t/s, tg_3s =  15.61 t/s
4.17.115.760 I slot print_timing: id  0 | task 1002 | n_gen =    758, tg =  15.50 t/s, tg_3s =  15.59 t/s
4.20.137.342 I slot print_timing: id  0 | task 1002 | n_gen =    805, tg =  15.50 t/s, tg_3s =  15.55 t/s
4.23.200.805 I slot print_timing: id  0 | task 1002 | n_gen =    852, tg =  15.50 t/s, tg_3s =  15.34 t/s
4.26.212.131 I slot print_timing: id  0 | task 1002 | n_gen =    899, tg =  15.50 t/s, tg_3s =  15.61 t/s
4.29.233.514 I slot print_timing: id  0 | task 1002 | n_gen =    946, tg =  15.50 t/s, tg_3s =  15.56 t/s
4.32.252.829 I slot print_timing: id  0 | task 1002 | n_gen =    993, tg =  15.51 t/s, tg_3s =  15.57 t/s
4.32.702.385 I slot print_timing: id  0 | task 1002 | prompt eval time =  132437.56 ms / 15825 tokens (    8.37 ms per token,   119.49 tokens per second)
4.32.702.390 I slot print_timing: id  0 | task 1002 |        eval time =   64420.17 ms /  1000 tokens (   64.48 ms per token,    15.51 tokens per second)
4.32.702.391 I slot print_timing: id  0 | task 1002 |       total time =  196857.73 ms / 16825 tokens
4.32.702.393 I slot print_timing: id  0 | task 1002 |    graphs reused =       1990
4.32.702.875 I slot      release: id  0 | task 1002 | stop processing: n_tokens = 16824, truncated = 0
4.33.065.520 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.487 (> 0.100 thold), f_keep = 0.939
4.33.065.665 I slot launch_slot_: id  0 | task 2012 | processing task, is_child = 0
4.50.022.256 I slot print_timing: id  0 | task 2012 | prompt processing, n_tokens =   2048, progress = 0.53, t =  16.96 s / 120.78 tokens per second
5.07.508.064 I slot print_timing: id  0 | task 2012 | prompt processing, n_tokens =   4096, progress = 0.60, t =  34.44 s / 118.92 tokens per second
5.25.094.372 I slot print_timing: id  0 | task 2012 | prompt processing, n_tokens =   6144, progress = 0.66, t =  52.03 s / 118.09 tokens per second
5.42.780.237 I slot print_timing: id  0 | task 2012 | prompt processing, n_tokens =   8192, progress = 0.72, t =  69.71 s / 117.51 tokens per second
6.00.609.373 I slot print_timing: id  0 | task 2012 | prompt processing, n_tokens =  10240, progress = 0.79, t =  87.54 s / 116.97 tokens per second
6.18.484.385 I slot print_timing: id  0 | task 2012 | prompt processing, n_tokens =  12288, progress = 0.85, t = 105.42 s / 116.56 tokens per second
6.36.452.823 I slot print_timing: id  0 | task 2012 | prompt processing, n_tokens =  14336, progress = 0.91, t = 123.39 s / 116.19 tokens per second
6.54.479.064 I slot print_timing: id  0 | task 2012 | prompt processing, n_tokens =  16384, progress = 0.98, t = 141.41 s / 115.86 tokens per second
6.56.818.809 I slot print_timing: id  0 | task 2012 | prompt processing, n_tokens =  16633, progress = 0.98, t = 143.75 s / 115.71 tokens per second
7.01.461.995 I slot print_timing: id  0 | task 2012 | prompt processing, n_tokens =  17145, progress = 1.00, t = 148.40 s / 115.54 tokens per second
7.08.704.393 I slot print_timing: id  0 | task 2012 | n_gen =    100, tg =  15.29 t/s, tg_3s =  15.44 t/s
7.11.731.344 I slot print_timing: id  0 | task 2012 | n_gen =    147, tg =  15.36 t/s, tg_3s =  15.53 t/s
7.14.757.418 I slot print_timing: id  0 | task 2012 | n_gen =    194, tg =  15.40 t/s, tg_3s =  15.53 t/s
7.17.788.573 I slot print_timing: id  0 | task 2012 | n_gen =    241, tg =  15.42 t/s, tg_3s =  15.51 t/s
7.20.821.996 I slot print_timing: id  0 | task 2012 | n_gen =    288, tg =  15.44 t/s, tg_3s =  15.49 t/s
7.23.844.913 I slot print_timing: id  0 | task 2012 | n_gen =    334, tg =  15.40 t/s, tg_3s =  15.22 t/s
7.26.872.934 I slot print_timing: id  0 | task 2012 | n_gen =    381, tg =  15.42 t/s, tg_3s =  15.52 t/s
7.29.897.169 I slot print_timing: id  0 | task 2012 | n_gen =    428, tg =  15.43 t/s, tg_3s =  15.54 t/s
7.32.926.365 I slot print_timing: id  0 | task 2012 | n_gen =    475, tg =  15.44 t/s, tg_3s =  15.52 t/s
7.35.955.854 I slot print_timing: id  0 | task 2012 | n_gen =    522, tg =  15.45 t/s, tg_3s =  15.51 t/s
7.38.967.288 I slot print_timing: id  0 | task 2012 | n_gen =    568, tg =  15.43 t/s, tg_3s =  15.28 t/s
7.41.993.078 I slot print_timing: id  0 | task 2012 | n_gen =    615, tg =  15.44 t/s, tg_3s =  15.53 t/s
7.45.015.135 I slot print_timing: id  0 | task 2012 | n_gen =    662, tg =  15.45 t/s, tg_3s =  15.55 t/s
7.48.055.593 I slot print_timing: id  0 | task 2012 | n_gen =    709, tg =  15.45 t/s, tg_3s =  15.46 t/s
7.51.082.714 I slot print_timing: id  0 | task 2012 | n_gen =    756, tg =  15.45 t/s, tg_3s =  15.53 t/s
7.54.103.664 I slot print_timing: id  0 | task 2012 | n_gen =    803, tg =  15.46 t/s, tg_3s =  15.56 t/s
7.57.114.745 I slot print_timing: id  0 | task 2012 | n_gen =    849, tg =  15.45 t/s, tg_3s =  15.28 t/s
