0.00.126.946 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.127.458 W srv  llama_server: -----------------
0.00.127.460 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.127.461 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.127.461 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.127.461 W srv  llama_server: -----------------
0.00.128.783 I srv    load_model: loading model '/home/ubuntu/models/Qwen3.8-27B-GGUF/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.00.128.929 W common_fit_params: failed to fit params to free device memory: llama_params_fit is not implemented for SPLIT_MODE_TENSOR, abort
0.01.930.990 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.01.931.000 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.01.931.012 W model has unused tensor blk.64.attn_q.weight (size = 51609600 bytes) -- ignoring
0.01.931.017 W model has unused tensor blk.64.attn_k.weight (size = 5570560 bytes) -- ignoring
0.01.931.021 W model has unused tensor blk.64.attn_v.weight (size = 5570560 bytes) -- ignoring
0.01.931.036 W model has unused tensor blk.64.attn_output.weight (size = 25804800 bytes) -- ignoring
0.01.931.041 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.01.931.046 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.01.931.050 W model has unused tensor blk.64.ffn_gate.weight (size = 73113600 bytes) -- ignoring
0.01.931.054 W model has unused tensor blk.64.ffn_down.weight (size = 73113600 bytes) -- ignoring
0.01.931.058 W model has unused tensor blk.64.ffn_up.weight (size = 73113600 bytes) -- ignoring
0.01.931.064 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 43008000 bytes) -- ignoring
0.01.931.068 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.01.931.073 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.01.931.085 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.08.930.465 I cmn          init: llama threadpool init, n_threads = 16
0.09.300.749 W srv    load_model: cache_reuse is not supported by this context, it will be disabled
0.09.395.931 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 131072, kv_unified = 'false'
0.09.403.351 W srv          init: chat template supports preserving reasoning, it is enabled by default (may use more tokens, disable via --no-reasoning-preserve)
0.09.403.429 I srv  llama_server: model loaded
0.09.403.437 I srv  llama_server: listening on http://127.0.0.1:18081
0.10.559.119 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.10.559.222 I slot launch_slot_: id  0 | task 0 | processing task, is_child = 0
0.18.197.210 I slot print_timing: id  0 | task 0 | n_gen =    100, tg =  13.75 t/s, tg_3s =  13.89 t/s
0.21.252.796 I slot print_timing: id  0 | task 0 | n_gen =    142, tg =  13.75 t/s, tg_3s =  13.75 t/s
0.24.277.991 I slot print_timing: id  0 | task 0 | n_gen =    184, tg =  13.78 t/s, tg_3s =  13.88 t/s
0.27.297.207 I slot print_timing: id  0 | task 0 | n_gen =    226, tg =  13.81 t/s, tg_3s =  13.91 t/s
0.30.325.379 I slot print_timing: id  0 | task 0 | n_gen =    267, tg =  13.76 t/s, tg_3s =  13.54 t/s
0.33.363.390 I slot print_timing: id  0 | task 0 | n_gen =    309, tg =  13.77 t/s, tg_3s =  13.82 t/s
0.36.404.872 I slot print_timing: id  0 | task 0 | n_gen =    351, tg =  13.78 t/s, tg_3s =  13.81 t/s
0.39.433.904 I slot print_timing: id  0 | task 0 | n_gen =    393, tg =  13.79 t/s, tg_3s =  13.87 t/s
0.42.462.245 I slot print_timing: id  0 | task 0 | n_gen =    435, tg =  13.79 t/s, tg_3s =  13.87 t/s
0.45.492.258 I slot print_timing: id  0 | task 0 | n_gen =    477, tg =  13.80 t/s, tg_3s =  13.86 t/s
0.48.548.853 I slot print_timing: id  0 | task 0 | n_gen =    518, tg =  13.77 t/s, tg_3s =  13.41 t/s
0.51.576.417 I slot print_timing: id  0 | task 0 | n_gen =    560, tg =  13.78 t/s, tg_3s =  13.87 t/s
0.54.607.991 I slot print_timing: id  0 | task 0 | n_gen =    602, tg =  13.78 t/s, tg_3s =  13.85 t/s
0.57.657.926 I slot print_timing: id  0 | task 0 | n_gen =    644, tg =  13.78 t/s, tg_3s =  13.77 t/s
1.00.718.350 I slot print_timing: id  0 | task 0 | n_gen =    686, tg =  13.78 t/s, tg_3s =  13.72 t/s
1.03.735.517 I slot print_timing: id  0 | task 0 | n_gen =    728, tg =  13.79 t/s, tg_3s =  13.92 t/s
1.06.736.807 I slot print_timing: id  0 | task 0 | n_gen =    769, tg =  13.78 t/s, tg_3s =  13.66 t/s
1.09.785.945 I slot print_timing: id  0 | task 0 | n_gen =    811, tg =  13.78 t/s, tg_3s =  13.77 t/s
1.12.851.793 I slot print_timing: id  0 | task 0 | n_gen =    853, tg =  13.77 t/s, tg_3s =  13.70 t/s
1.15.877.305 I slot print_timing: id  0 | task 0 | n_gen =    895, tg =  13.78 t/s, tg_3s =  13.88 t/s
1.18.902.180 I slot print_timing: id  0 | task 0 | n_gen =    937, tg =  13.78 t/s, tg_3s =  13.88 t/s
1.21.945.123 I slot print_timing: id  0 | task 0 | n_gen =    979, tg =  13.79 t/s, tg_3s =  13.80 t/s
1.23.475.353 I slot print_timing: id  0 | task 0 | prompt eval time =     440.38 ms /    11 tokens (   40.03 ms per token,    24.98 tokens per second)
1.23.475.358 I slot print_timing: id  0 | task 0 |        eval time =   72475.71 ms /  1000 tokens (   72.55 ms per token,    13.78 tokens per second)
1.23.475.359 I slot print_timing: id  0 | task 0 |       total time =   72916.09 ms /  1011 tokens
1.23.475.371 I slot print_timing: id  0 | task 0 |    graphs reused =        996
1.23.475.419 I slot      release: id  0 | task 0 | stop processing: n_tokens = 1010, truncated = 0
1.23.813.751 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 16622323167
1.24.165.631 I slot launch_slot_: id  0 | task 1002 | processing task, is_child = 0
1.46.083.230 I slot print_timing: id  0 | task 1002 | prompt processing, n_tokens =   2048, progress = 0.13, t =  21.92 s / 93.44 tokens per second
2.07.975.848 I slot print_timing: id  0 | task 1002 | prompt processing, n_tokens =   4096, progress = 0.26, t =  43.81 s / 93.49 tokens per second
2.29.971.965 I slot print_timing: id  0 | task 1002 | prompt processing, n_tokens =   6144, progress = 0.39, t =  65.81 s / 93.37 tokens per second
2.52.041.528 I slot print_timing: id  0 | task 1002 | prompt processing, n_tokens =   8192, progress = 0.52, t =  87.88 s / 93.22 tokens per second
3.14.258.495 I slot print_timing: id  0 | task 1002 | prompt processing, n_tokens =  10240, progress = 0.65, t = 110.09 s / 93.01 tokens per second
3.36.550.953 I slot print_timing: id  0 | task 1002 | prompt processing, n_tokens =  12288, progress = 0.78, t = 132.39 s / 92.82 tokens per second
3.58.912.080 I slot print_timing: id  0 | task 1002 | prompt processing, n_tokens =  14336, progress = 0.91, t = 154.75 s / 92.64 tokens per second
4.09.642.018 I slot print_timing: id  0 | task 1002 | prompt processing, n_tokens =  15309, progress = 0.97, t = 165.48 s / 92.51 tokens per second
4.15.302.931 I slot print_timing: id  0 | task 1002 | prompt processing, n_tokens =  15821, progress = 1.00, t = 171.14 s / 92.45 tokens per second
4.23.485.380 I slot print_timing: id  0 | task 1002 | n_gen =    100, tg =  13.65 t/s, tg_3s =  13.79 t/s
4.26.541.693 I slot print_timing: id  0 | task 1002 | n_gen =    142, tg =  13.68 t/s, tg_3s =  13.74 t/s
4.29.544.225 I slot print_timing: id  0 | task 1002 | n_gen =    183, tg =  13.67 t/s, tg_3s =  13.66 t/s
4.32.581.944 I slot print_timing: id  0 | task 1002 | n_gen =    225, tg =  13.70 t/s, tg_3s =  13.83 t/s
4.35.622.113 I slot print_timing: id  0 | task 1002 | n_gen =    267, tg =  13.72 t/s, tg_3s =  13.82 t/s
4.38.641.210 I slot print_timing: id  0 | task 1002 | n_gen =    308, tg =  13.70 t/s, tg_3s =  13.58 t/s
4.41.686.343 I slot print_timing: id  0 | task 1002 | n_gen =    350, tg =  13.71 t/s, tg_3s =  13.79 t/s
4.44.732.652 I slot print_timing: id  0 | task 1002 | n_gen =    392, tg =  13.72 t/s, tg_3s =  13.79 t/s
4.47.796.147 I slot print_timing: id  0 | task 1002 | n_gen =    434, tg =  13.72 t/s, tg_3s =  13.71 t/s
4.50.854.848 I slot print_timing: id  0 | task 1002 | n_gen =    476, tg =  13.72 t/s, tg_3s =  13.73 t/s
4.53.925.153 I slot print_timing: id  0 | task 1002 | n_gen =    518, tg =  13.72 t/s, tg_3s =  13.68 t/s
4.56.950.647 I slot print_timing: id  0 | task 1002 | n_gen =    560, tg =  13.73 t/s, tg_3s =  13.88 t/s
4.59.969.044 I slot print_timing: id  0 | task 1002 | n_gen =    601, tg =  13.72 t/s, tg_3s =  13.58 t/s
5.03.021.789 I slot print_timing: id  0 | task 1002 | n_gen =    643, tg =  13.72 t/s, tg_3s =  13.76 t/s
5.06.067.167 I slot print_timing: id  0 | task 1002 | n_gen =    685, tg =  13.73 t/s, tg_3s =  13.79 t/s
5.09.098.554 I slot print_timing: id  0 | task 1002 | n_gen =    727, tg =  13.73 t/s, tg_3s =  13.86 t/s
5.12.149.734 I slot print_timing: id  0 | task 1002 | n_gen =    769, tg =  13.73 t/s, tg_3s =  13.77 t/s
5.15.202.441 I slot print_timing: id  0 | task 1002 | n_gen =    811, tg =  13.74 t/s, tg_3s =  13.76 t/s
5.18.223.369 I slot print_timing: id  0 | task 1002 | n_gen =    852, tg =  13.73 t/s, tg_3s =  13.57 t/s
5.21.275.489 I slot print_timing: id  0 | task 1002 | n_gen =    894, tg =  13.73 t/s, tg_3s =  13.76 t/s
5.24.321.577 I slot print_timing: id  0 | task 1002 | n_gen =    936, tg =  13.73 t/s, tg_3s =  13.79 t/s
5.27.369.772 I slot print_timing: id  0 | task 1002 | n_gen =    978, tg =  13.73 t/s, tg_3s =  13.78 t/s
5.28.967.523 I slot print_timing: id  0 | task 1002 | prompt eval time =  172066.84 ms / 15825 tokens (   10.87 ms per token,    91.97 tokens per second)
5.28.967.528 I slot print_timing: id  0 | task 1002 |        eval time =   72735.03 ms /  1000 tokens (   72.81 ms per token,    13.73 tokens per second)
5.28.967.529 I slot print_timing: id  0 | task 1002 |       total time =  244801.87 ms / 16825 tokens
5.28.967.531 I slot print_timing: id  0 | task 1002 |    graphs reused =       1990
5.28.968.039 I slot      release: id  0 | task 1002 | stop processing: n_tokens = 16824, truncated = 0
5.29.348.561 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.487 (> 0.100 thold), f_keep = 0.939
5.29.348.633 I slot launch_slot_: id  0 | task 2012 | processing task, is_child = 0
5.51.160.363 I slot print_timing: id  0 | task 2012 | prompt processing, n_tokens =   2048, progress = 0.53, t =  21.81 s / 93.90 tokens per second
