0.00.152.159 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.152.728 W srv  llama_server: -----------------
0.00.152.731 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.152.732 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.152.732 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.152.733 W srv  llama_server: -----------------
0.00.154.088 I srv    load_model: loading model '/home/ubuntu/models/Qwen3.8-27B-GGUF/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.09.029.167 I cmn          init: llama threadpool init, n_threads = 16
0.09.219.111 I common_speculative_init_result: creating MTP draft context against the target model '/home/ubuntu/models/Qwen3.8-27B-GGUF/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.09.533.918 W srv    load_model: cache_reuse is not supported by this context, it will be disabled
0.09.646.699 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 131072, kv_unified = 'false'
0.10.066.327 W srv          init: chat template supports preserving reasoning, it is enabled by default (may use more tokens, disable via --no-reasoning-preserve)
0.10.066.389 I srv  llama_server: model loaded
0.10.066.395 I srv  llama_server: listening on http://127.0.0.1:18081
0.15.580.724 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.15.580.837 I slot launch_slot_: id  0 | task 0 | processing task, is_child = 0
0.21.567.119 I slot print_timing: id  0 | task 0 | n_gen =    102, tg =  18.67 t/s, tg_3s =  18.85 t/s
0.24.596.146 I slot print_timing: id  0 | task 0 | n_gen =    162, tg =  19.08 t/s, tg_3s =  19.81 t/s
0.27.620.168 I slot print_timing: id  0 | task 0 | n_gen =    228, tg =  19.80 t/s, tg_3s =  21.83 t/s
0.30.651.052 I slot print_timing: id  0 | task 0 | n_gen =    294, tg =  20.21 t/s, tg_3s =  21.78 t/s
0.33.678.039 I slot print_timing: id  0 | task 0 | n_gen =    360, tg =  20.49 t/s, tg_3s =  21.80 t/s
0.36.710.457 I slot print_timing: id  0 | task 0 | n_gen =    426, tg =  20.68 t/s, tg_3s =  21.76 t/s
0.39.735.842 I slot print_timing: id  0 | task 0 | n_gen =    492, tg =  20.82 t/s, tg_3s =  21.82 t/s
0.42.770.324 I slot print_timing: id  0 | task 0 | n_gen =    558, tg =  20.93 t/s, tg_3s =  21.75 t/s
0.45.801.968 I slot print_timing: id  0 | task 0 | n_gen =    624, tg =  21.01 t/s, tg_3s =  21.77 t/s
0.48.840.875 I slot print_timing: id  0 | task 0 | n_gen =    690, tg =  21.08 t/s, tg_3s =  21.72 t/s
