ub	phase	run	eval_tps	prompt_tps	prompt_n	predicted_n
1584	warmup	1	15.511906236343766	10.31206694276565	65	256
1584	warmup	2	15.21884249645374	10.567990467347428	65	256
1584	eval	1	15.188768807300148	68.84041365862267	1086	256
1584	eval	2	15.190752534452448	69.03334501263957	1086	256
1584	eval	3	15.190979691202987	68.92589152879849	1086	256
1584	eval	4	15.19262046946859	68.97277937818053	1086	256
1584	eval	5	15.189924191004517	68.95403147110252	1086	256
1586	warmup	1	15.145322027113794	10.25088650455021	65	256
1586	warmup	2	15.076803060496792	10.382232262994403	65	256
1586	eval	1	15.04870460339286	68.23051509892295	1086	256
1586	eval	2	15.06271945749733	68.36458442579226	1086	256
1586	eval	3	15.062063645102949	68.37634820560882	1086	256
1586	eval	4	15.060044278883312	68.36512238080847	1086	256
1586	eval	5	15.057734058065211	68.35770365198199	1086	256
1664	warmup	1	14.316967939107696	10.281462144130915	65	256
1664	warmup	2	14.25453011472725	10.38603286300583	65	256
1664	eval	1	14.239661852529945	68.07723192709342	1086	256
1664	eval	2	14.241625645963424	68.24801378484192	1086	256
1664	eval	3	14.240027002651205	68.23736600248544	1086	256
1664	eval	4	14.237986045772567	68.24388378330518	1086	256
1664	eval	5	14.23398265500251	68.20676195306231	1086	256
