0.00.113.796 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.114.305 W srv  llama_server: -----------------
0.00.114.308 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.114.308 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.114.308 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.114.309 W srv  llama_server: -----------------
0.00.115.718 I srv    load_model: loading model '/home/llm/models/Qwen3.8-27B-GGUF/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.07.053.243 I cmn          init: llama threadpool init, n_threads = 16
0.07.243.648 I common_speculative_init_result: creating MTP draft context against the target model '/home/llm/models/Qwen3.8-27B-GGUF/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.07.547.123 W srv    load_model: cache_reuse is not supported by this context, it will be disabled
0.07.665.062 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 131072, kv_unified = 'false'
0.08.075.682 W srv          init: chat template supports preserving reasoning, it is enabled by default (may use more tokens, disable via --no-reasoning-preserve)
0.08.075.727 I srv  llama_server: model loaded
0.08.075.731 I srv  llama_server: listening on http://127.0.0.1:18081
0.10.344.894 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.10.344.973 I slot launch_slot_: id  0 | task 0 | processing task, is_child = 0
0.16.350.389 I slot print_timing: id  0 | task 0 | n_gen =    102, tg =  18.56 t/s, tg_3s =  18.74 t/s
0.19.395.009 I slot print_timing: id  0 | task 0 | n_gen =    162, tg =  18.97 t/s, tg_3s =  19.71 t/s
0.22.535.486 I slot print_timing: id  0 | task 0 | n_gen =    225, tg =  19.27 t/s, tg_3s =  20.06 t/s
0.25.641.651 I slot print_timing: id  0 | task 0 | n_gen =    291, tg =  19.68 t/s, tg_3s =  21.25 t/s
0.28.710.382 I slot print_timing: id  0 | task 0 | n_gen =    354, tg =  19.83 t/s, tg_3s =  20.53 t/s
0.31.776.848 I slot print_timing: id  0 | task 0 | n_gen =    420, tg =  20.08 t/s, tg_3s =  21.52 t/s
0.34.826.857 I slot print_timing: id  0 | task 0 | n_gen =    486, tg =  20.28 t/s, tg_3s =  21.64 t/s
0.37.883.964 I slot print_timing: id  0 | task 0 | n_gen =    552, tg =  20.43 t/s, tg_3s =  21.59 t/s
0.40.962.403 I slot print_timing: id  0 | task 0 | n_gen =    618, tg =  20.53 t/s, tg_3s =  21.44 t/s
0.44.015.949 I slot print_timing: id  0 | task 0 | n_gen =    684, tg =  20.63 t/s, tg_3s =  21.61 t/s
0.47.115.579 I slot print_timing: id  0 | task 0 | n_gen =    747, tg =  20.60 t/s, tg_3s =  20.32 t/s
0.50.235.478 I slot print_timing: id  0 | task 0 | n_gen =    813, tg =  20.65 t/s, tg_3s =  21.15 t/s
0.53.291.548 I slot print_timing: id  0 | task 0 | n_gen =    879, tg =  20.72 t/s, tg_3s =  21.60 t/s
0.56.411.859 I slot print_timing: id  0 | task 0 | n_gen =    945, tg =  20.75 t/s, tg_3s =  21.15 t/s
0.59.030.099 I slot print_timing: id  0 | task 0 | prompt eval time =     563.85 ms /    11 tokens (   51.26 ms per token,    19.51 tokens per second)
0.59.030.103 I slot print_timing: id  0 | task 0 |        eval time =   48121.24 ms /  1000 tokens (   48.17 ms per token,    20.76 tokens per second)
0.59.030.105 I slot print_timing: id  0 | task 0 |       total time =   48685.09 ms /  1011 tokens
0.59.030.111 I slot print_timing: id  0 | task 0 |    graphs reused =        337
0.59.030.114 I slot print_timing: id  0 | task 0 | draft acceptance = 0.96765 (  658 accepted /   680 generated), mean len =  2.94
0.59.030.190 I slot      release: id  0 | task 0 | stop processing: n_tokens = 1010, truncated = 0
0.59.333.711 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 11872088572
0.59.651.781 I slot launch_slot_: id  0 | task 344 | processing task, is_child = 0
1.11.406.440 I slot print_timing: id  0 | task 344 | prompt processing, n_tokens =   2048, progress = 0.13, t =  10.53 s / 194.47 tokens per second
1.23.445.343 I slot print_timing: id  0 | task 344 | prompt processing, n_tokens =   4096, progress = 0.26, t =  22.59 s / 181.32 tokens per second
1.35.733.443 I slot print_timing: id  0 | task 344 | prompt processing, n_tokens =   6144, progress = 0.39, t =  34.83 s / 176.38 tokens per second
1.48.211.524 I slot print_timing: id  0 | task 344 | prompt processing, n_tokens =   8192, progress = 0.52, t =  47.30 s / 173.19 tokens per second
2.01.046.818 I slot print_timing: id  0 | task 344 | prompt processing, n_tokens =  10240, progress = 0.65, t =  60.09 s / 170.41 tokens per second
2.13.923.860 I slot print_timing: id  0 | task 344 | prompt processing, n_tokens =  12288, progress = 0.78, t =  72.96 s / 168.43 tokens per second
2.26.998.243 I slot print_timing: id  0 | task 344 | prompt processing, n_tokens =  14336, progress = 0.91, t =  86.01 s / 166.67 tokens per second
2.34.078.388 I slot print_timing: id  0 | task 344 | prompt processing, n_tokens =  15309, progress = 0.97, t =  93.19 s / 164.27 tokens per second
2.38.539.689 I slot print_timing: id  0 | task 344 | prompt processing, n_tokens =  15821, progress = 1.00, t =  97.61 s / 162.09 tokens per second
2.43.942.808 I slot print_timing: id  0 | task 344 | n_gen =    101, tg =  19.79 t/s, tg_3s =  19.99 t/s
2.47.070.968 I slot print_timing: id  0 | task 344 | n_gen =    164, tg =  19.93 t/s, tg_3s =  20.14 t/s
2.50.203.511 I slot print_timing: id  0 | task 344 | n_gen =    227, tg =  19.98 t/s, tg_3s =  20.11 t/s
2.53.344.580 I slot print_timing: id  0 | task 344 | n_gen =    290, tg =  19.99 t/s, tg_3s =  20.06 t/s
2.56.492.580 I slot print_timing: id  0 | task 344 | n_gen =    353, tg =  20.00 t/s, tg_3s =  20.01 t/s
2.59.506.095 I slot print_timing: id  0 | task 344 | n_gen =    413, tg =  19.98 t/s, tg_3s =  19.91 t/s
3.02.625.525 I slot print_timing: id  0 | task 344 | n_gen =    476, tg =  20.01 t/s, tg_3s =  20.20 t/s
3.05.740.445 I slot print_timing: id  0 | task 344 | n_gen =    539, tg =  20.04 t/s, tg_3s =  20.23 t/s
3.08.861.641 I slot print_timing: id  0 | task 344 | n_gen =    602, tg =  20.05 t/s, tg_3s =  20.18 t/s
3.11.978.822 I slot print_timing: id  0 | task 344 | n_gen =    665, tg =  20.07 t/s, tg_3s =  20.21 t/s
3.15.099.522 I slot print_timing: id  0 | task 344 | n_gen =    728, tg =  20.08 t/s, tg_3s =  20.19 t/s
3.18.216.164 I slot print_timing: id  0 | task 344 | n_gen =    791, tg =  20.09 t/s, tg_3s =  20.21 t/s
3.21.345.439 I slot print_timing: id  0 | task 344 | n_gen =    854, tg =  20.09 t/s, tg_3s =  20.13 t/s
3.24.467.433 I slot print_timing: id  0 | task 344 | n_gen =    917, tg =  20.10 t/s, tg_3s =  20.18 t/s
3.27.590.260 I slot print_timing: id  0 | task 344 | n_gen =    980, tg =  20.10 t/s, tg_3s =  20.17 t/s
3.28.607.645 I slot print_timing: id  0 | task 344 | prompt eval time =   99238.33 ms / 15825 tokens (    6.27 ms per token,   159.46 tokens per second)
3.28.607.650 I slot print_timing: id  0 | task 344 |        eval time =   49717.31 ms /  1000 tokens (   49.77 ms per token,    20.09 tokens per second)
3.28.607.651 I slot print_timing: id  0 | task 344 |       total time =  148955.64 ms / 16825 tokens
3.28.607.652 I slot print_timing: id  0 | task 344 |    graphs reused =        665
3.28.607.655 I slot print_timing: id  0 | task 344 | draft acceptance = 0.99700 (  665 accepted /   667 generated), mean len =  2.99
3.28.608.091 I slot      release: id  0 | task 344 | stop processing: n_tokens = 16824, truncated = 0
3.28.935.444 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.487 (> 0.100 thold), f_keep = 0.939
3.28.935.604 I slot launch_slot_: id  0 | task 689 | processing task, is_child = 0
3.42.682.103 I slot print_timing: id  0 | task 689 | prompt processing, n_tokens =   2048, progress = 0.53, t =  12.34 s / 165.90 tokens per second
3.56.485.713 I slot print_timing: id  0 | task 689 | prompt processing, n_tokens =   4096, progress = 0.60, t =  26.14 s / 156.67 tokens per second
4.10.707.314 I slot print_timing: id  0 | task 689 | prompt processing, n_tokens =   6144, progress = 0.66, t =  40.36 s / 152.22 tokens per second
4.25.139.667 I slot print_timing: id  0 | task 689 | prompt processing, n_tokens =   8192, progress = 0.72, t =  54.73 s / 149.68 tokens per second
