sending incremental file list
Qwen3.5-122B-A10B-Q4_K_M-fused.gguf
         32,768   0%    0.00kB/s    0:00:00  
 10,167,320,576  13%    2.06MB/s    8:24:58  
 10,171,056,128  13%    2.41MB/s    7:11:37  
 10,174,464,000  13%    2.55MB/s    6:48:27  
 10,178,002,944  13%    3.04MB/s    5:43:02  
 10,180,952,064  13%    3.20MB/s    5:25:19  
 10,186,293,248  13%    3.60MB/s    4:49:39  
 10,191,011,840  13%    3.90MB/s    4:27:21  
 10,194,747,392  13%    3.95MB/s    4:23:36  
 10,197,499,904  13%    3.91MB/s    4:26:47  
 10,201,071,616  13%    3.37MB/s    5:08:55  
 10,204,839,936  13%    3.16MB/s    5:29:20  
 10,208,182,272  13%    3.07MB/s    5:39:02  
 10,211,229,696  13%    3.12MB/s    5:34:03  
 10,213,228,544  13%    2.85MB/s    6:05:56  
 10,215,489,536  13%    2.49MB/s    6:58:20  
 10,219,388,928  13%    2.63MB/s    6:36:44  
 10,222,731,264  13%    2.71MB/s    6:24:16  
 10,225,549,312  13%    2.90MB/s    5:58:36  
 10,227,810,304  13%    2.90MB/s    5:59:34  
 10,229,940,224  13%    2.49MB/s    6:58:25  
 10,232,397,824  13%    2.28MB/s    7:37:42  
 10,236,657,664  13%    2.62MB/s    6:37:35  
 10,241,507,328  13%    3.24MB/s    5:21:32  
 10,245,505,024  13%    3.64MB/s    4:46:10  
 10,248,585,216  13%    3.78MB/s    4:35:04  
 10,251,894,784  13%    3.54MB/s    4:54:18  
 10,254,974,976  13%    3.10MB/s    5:36:01  
 10,258,284,544  13%    2.97MB/s    5:50:56  
 10,261,266,432  13%    2.95MB/s    5:52:47  
 10,266,476,544  13%    3.41MB/s    5:05:26  
 10,269,884,416  13%    3.52MB/s    4:55:24  
 10,272,964,608  13%    3.44MB/s    5:02:05  
 10,277,879,808  13%    3.84MB/s    4:31:19  
 10,281,025,536  13%    3.35MB/s    5:10:15  
 10,285,481,984  13%    3.59MB/s    4:50:00  
 10,290,593,792  13%    4.07MB/s    4:15:34  
 10,294,689,792  13%    3.94MB/s    4:24:11  
 10,297,344,000  13%    3.79MB/s    4:34:08  
 10,299,899,904  13%    3.34MB/s    5:11:32  
 10,302,423,040  13%    2.72MB/s    6:21:49  
 10,304,815,104  13%    2.32MB/s    7:28:13  
 10,308,026,368  13%    2.44MB/s    7:06:33  
 10,310,647,808  13%    2.47MB/s    7:01:12  
 10,312,646,656  13%    2.34MB/s    7:23:38  
 10,316,087,296  13%    2.60MB/s    6:40:13  
 10,321,657,856  13%    3.13MB/s    5:31:53  
 10,325,786,624  13%    3.40MB/s    5:05:57  
 10,330,636,288  13%    4.10MB/s    4:13:48  
 10,333,290,496  13%    3.91MB/s    4:26:13  
 10,337,910,784  13%    3.76MB/s    4:36:20  
 10,342,432,768  13%    3.94MB/s    4:23:50  
 10,347,282,432  13%    3.92MB/s    4:25:23  
 10,351,312,896  13%    4.24MB/s    4:04:51  
 10,354,950,144  13%    4.01MB/s    4:19:06  
 10,358,063,104  13%    3.67MB/s    4:43:16  
 10,361,700,352  13%    3.40MB/s    5:05:25  
 10,366,353,408  13%    3.55MB/s    4:52:36  
 10,370,482,176  13%    3.66MB/s    4:43:53  
 10,375,462,912  13%    4.10MB/s    4:13:12  
 10,379,231,232  13%    4.13MB/s    4:11:25  
 10,382,180,352  13%    3.73MB/s    4:38:16  
 10,384,769,024  13%    3.35MB/s    5:09:47  
 10,387,259,392  13%    2.76MB/s    6:16:55  
 10,389,487,616  13%    2.40MB/s    7:13:24  
 10,392,731,648  14%    2.47MB/s    7:00:45  
 10,395,877,376  14%    2.61MB/s    6:37:52  
 10,398,400,512  14%    2.61MB/s    6:38:21  
 10,400,792,576  14%    2.64MB/s    6:33:02  
 10,405,478,400  14%    2.95MB/s    5:52:03  
 10,411,016,192  14%    3.51MB/s    4:56:07  
 10,415,833,088  14%    4.04MB/s    4:16:49  
 10,420,846,592  14%    4.63MB/s    3:44:29  
 10,422,779,904  14%    4.04MB/s    4:17:17  
 10,425,925,632  14%    3.49MB/s    4:57:49  
 10,430,873,600  14%    3.53MB/s    4:54:07  
 10,434,707,456  14%    3.28MB/s    5:16:47  
 10,438,967,296  14%    3.82MB/s    4:31:30  
 10,443,325,440  14%    4.08MB/s    4:14:08  
 10,446,569,472  14%    3.68MB/s    4:41:42  
 10,448,928,768  14%    3.34MB/s    5:11:08  
 10,452,959,232  14%    3.27MB/s    5:17:46  
 10,458,464,256  14%    3.55MB/s    4:52:01  
 10,461,511,680  14%    3.53MB/s    4:53:48  
 10,465,017,856  14%    3.81MB/s    4:32:38  
 10,467,344,384  14%    3.42MB/s    5:03:43  
 10,470,260,736  14%    2.75MB/s    6:17:27  
 10,473,078,784  14%    2.67MB/s    6:28:18  
 10,476,191,744  14%    2.57MB/s    6:43:42  
 10,479,108,096  14%    2.69MB/s    6:25:28  
 10,482,614,272  14%    2.87MB/s    6:01:51  
 10,486,218,752  14%    3.06MB/s    5:39:26  
 10,491,002,880  14%    3.42MB/s    5:02:57  
 10,495,197,184  14%    3.73MB/s    4:37:55  
 10,499,489,792  14%    3.93MB/s    4:24:10  
 10,505,322,496  14%    4.47MB/s    3:52:12  
 10,509,418,496  14%    4.32MB/s    3:59:48  
 10,512,924,672  14%    4.17MB/s    4:08:40  
 10,517,118,976  14%    4.15MB/s    4:09:40  
 10,520,690,688  14%    3.60MB/s    4:47:44  
 10,525,933,568  14%    3.86MB/s    4:28:47  
 10,531,700,736  14%    4.38MB/s    3:56:27  
 10,535,567,360  14%    4.28MB/s    4:02:20  
 10,538,778,624  14%    4.19MB/s    4:07:06  
 10,544,939,008  14%    4.44MB/s    3:53:29  
 10,549,362,688  14%    4.13MB/s    4:10:44  
 10,554,146,816  14%    4.38MB/s    3:56:38  
 10,560,045,056  14%    5.00MB/s    3:27:08  
 10,563,387,392  14%    4.29MB/s    4:01:21  
 10,567,942,144  14%    4.31MB/s    4:00:16  
 10,572,955,648  14%    4.36MB/s    3:57:47  
 10,577,903,616  14%    4.15MB/s    4:09:49  
 10,581,278,720  14%    4.20MB/s    4:06:51  
 10,586,095,616  14%    4.26MB/s    4:03:20  
 10,589,798,400  14%    3.95MB/s    4:21:56  
 10,593,370,112  14%    3.63MB/s    4:45:30  
 10,597,072,896  14%    3.70MB/s    4:39:58  
 10,601,398,272  14%    3.58MB/s    4:49:27  
 10,605,854,720  14%    3.74MB/s    4:36:51  
 10,610,704,384  14%    4.06MB/s    4:15:03  
 10,615,259,136  14%    4.25MB/s    4:03:19  
 10,619,551,744  14%    4.26MB/s    4:02:54  
 10,623,942,656  14%    4.27MB/s    4:02:30  
 10,628,071,424  14%    4.11MB/s    4:12:03  
 10,633,478,144  14%    4.33MB/s    3:59:11  
 10,638,721,024  14%    4.49MB/s    3:50:21  
 10,642,194,432  14%    4.21MB/s    4:05:58  
 10,645,078,016  14%    3.90MB/s    4:25:11  
 10,649,927,680  14%    3.76MB/s    4:35:11  
 10,654,482,432  14%    3.64MB/s    4:43:53  
 10,659,725,312  14%    4.12MB/s    4:11:07  
 10,664,443,904  14%    4.53MB/s    3:48:26  
 10,667,884,544  14%    4.17MB/s    4:08:16  
 10,673,061,888  14%    4.32MB/s    3:59:18  
 10,678,009,856  14%    4.24MB/s    4:03:40  
 10,683,219,968  14%    4.40MB/s    3:55:15  
 10,687,315,968  14%    4.61MB/s    3:44:20  
 10,691,117,056  14%    4.26MB/s    4:02:45  
 10,695,704,576  14%    4.18MB/s    4:07:30  
 10,700,324,864  14%    3.92MB/s    4:24:00  
 10,703,962,112  14%    3.81MB/s    4:31:27  
 10,707,402,752  14%    3.70MB/s    4:39:18  
 10,710,974,464  14%    3.46MB/s    4:58:43  
 10,714,644,480  14%    3.33MB/s    5:10:08  
 10,717,659,136  14%    3.19MB/s    5:23:30  
 10,720,477,184  14%    3.06MB/s    5:38:08  
 10,724,835,328  14%    3.24MB/s    5:19:01  
 10,728,112,128  14%    3.16MB/s    5:26:42  
 10,729,357,312  14%    2.75MB/s    6:16:07  
 10,732,503,040  14%    2.84MB/s    6:03:19  
 10,736,435,200  14%    2.75MB/s    6:15:14  
 10,741,284,864  14%    3.11MB/s    5:31:48  
 10,746,658,816  14%    4.07MB/s    4:14:06  
 10,752,229,376  14%    4.63MB/s    3:42:51  
 10,757,701,632  14%    5.00MB/s    3:26:45  
 10,760,880,128  14%    4.53MB/s    3:47:54  
 10,765,074,432  14%    4.28MB/s    4:01:11  
 10,769,793,024  14%    4.07MB/s    4:13:48  
 10,775,724,032  14%    4.18MB/s    4:07:08  
 10,781,655,040  14%    4.88MB/s    3:31:33  
 10,786,504,704  14%    5.01MB/s    3:25:59  
 10,790,895,616  14%    4.95MB/s    3:28:33  
 10,799,054,848  14%    5.39MB/s    3:11:20  
 10,804,920,320  14%    5.40MB/s    3:11:10  
 10,810,490,880  14%    5.58MB/s    3:04:52  
 10,814,750,720  14%    5.57MB/s    3:05:11  
 10,821,042,176  14%    5.22MB/s    3:17:48  
 10,825,859,072  14%    4.98MB/s    3:27:19  
 10,833,100,800  14%    5.37MB/s    3:12:13  
 10,838,638,592  14%    5.65MB/s    3:02:38  
 10,842,341,376  14%    5.00MB/s    3:26:12  
 10,846,240,768  14%    4.68MB/s    3:40:27  
 10,849,943,552  14%    3.85MB/s    4:28:03  
 10,852,433,920  14%    3.14MB/s    5:27:57  
 10,854,793,216  14%    2.85MB/s    6:01:56  
 10,858,037,248  14%    2.74MB/s    6:16:15  
 10,861,740,032  14%    2.74MB/s    6:16:19  
 10,865,311,744  14%    3.00MB/s    5:44:12  
 10,869,473,280  14%    3.36MB/s    5:07:05  
 10,874,421,248  14%    3.77MB/s    4:33:24  
 10,878,222,336  14%    3.81MB/s    4:30:31  
 10,882,514,944  14%    3.98MB/s    4:18:47  
 10,887,626,752  14%    4.26MB/s    4:01:49  
 10,892,541,952  14%    4.23MB/s    4:03:54  
 10,898,735,104  14%    4.80MB/s    3:34:49  
 10,902,208,512  14%    4.60MB/s    3:44:04  
 10,907,058,176  14%    4.56MB/s    3:45:44  
 10,911,154,176  14%    4.37MB/s    3:55:39  
 10,915,905,536  14%    4.03MB/s    4:15:52  
 10,921,115,648  14%    4.45MB/s    3:51:43  
 10,925,015,040  14%    4.20MB/s    4:05:13  
 10,930,716,672  14%    4.58MB/s    3:44:45  
 10,935,762,944  14%    4.64MB/s    3:41:46  
 10,939,826,176  14%    4.39MB/s    3:54:50  
 10,944,348,160  14%    4.54MB/s    3:46:45  
 10,947,756,032  14%    4.01MB/s    4:16:53  
 10,951,524,352  14%    3.68MB/s    4:40:09  
 10,954,768,384  14%    3.47MB/s    4:56:26  
 10,958,241,792  14%    3.24MB/s    5:18:11  
 10,962,239,488  14%    3.37MB/s    5:05:03  
 10,965,614,592  14%    3.27MB/s    5:15:00  
 10,968,432,640  14%    3.17MB/s    5:24:25  
 10,971,119,616  14%    2.97MB/s    5:47:09  
 10,973,806,592  14%    2.68MB/s    6:24:25  
 10,977,050,624  14%    2.67MB/s    6:25:35  
 10,980,884,480  14%    2.90MB/s    5:55:14  
 10,983,669,760  14%    2.94MB/s    5:50:23  
 10,986,356,736  14%    2.92MB/s    5:52:25  
 10,988,257,280  14%    2.62MB/s    6:32:50  
 10,990,059,520  14%    2.11MB/s    8:07:06  
 10,991,435,776  14%    1.79MB/s    9:35:44  
 10,993,434,624  14%    1.64MB/s   10:28:48  
 10,996,940,800  14%    2.01MB/s    8:33:07  
 10,999,431,168  14%    2.21MB/s    7:45:59  
 11,001,233,408  14%    2.32MB/s    7:23:44  
 11,003,691,008  14%    2.43MB/s    7:03:33  
 11,006,607,360  14%    2.30MB/s    7:27:15  
 11,009,294,336  14%    2.34MB/s    7:19:38  
 11,012,440,064  14%    2.65MB/s    6:27:58  
 11,015,094,272  14%    2.61MB/s    6:33:28  
 11,017,650,176  14%    2.53MB/s    6:46:41  
 11,020,566,528  14%    2.59MB/s    6:37:09  
 11,023,482,880  14%    2.53MB/s    6:45:58  
 11,026,661,376  14%    2.73MB/s    6:16:55  
 11,029,839,872  14%    2.79MB/s    6:08:42  
 11,031,642,112  14%    2.51MB/s    6:48:59  
 11,034,165,248  14%    2.42MB/s    7:04:50  
 11,036,196,864  14%    2.15MB/s    7:57:44  
 11,039,080,448  14%    2.13MB/s    8:03:09  
 11,042,455,552  14%    2.46MB/s    6:58:26  
 11,045,470,208  14%    2.57MB/s    6:39:16  
 11,047,960,576  14%    2.70MB/s    6:20:51  
 11,050,909,696  14%    2.74MB/s    6:15:15  
 11,054,350,336  14%    2.80MB/s    6:07:06  
 11,057,004,544  14%    2.70MB/s    6:20:19  
 11,059,724,288  14%    2.75MB/s    6:13:37  
 11,061,985,280  14%    2.56MB/s    6:41:53  
 11,063,820,288  14%    2.19MB/s    7:49:47  
 11,066,572,800  14%    2.22MB/s    7:43:15  
 11,069,554,688  14%    2.28MB/s    7:30:20  
 11,072,274,432  14%    2.42MB/s    7:04:34  
 11,074,764,800  14%    2.58MB/s    6:38:44  
 11,077,419,008  14%    2.55MB/s    6:42:44  
 11,079,942,144  14%    2.44MB/s    7:01:51  
 11,082,891,264  14%    2.45MB/s    6:59:55  
 11,085,676,544  14%    2.49MB/s    6:52:42  
 11,088,658,432  14%    2.56MB/s    6:41:31  
 11,092,066,304  14%    2.77MB/s    6:11:13  
 11,094,622,208  14%    2.73MB/s    6:16:07  
 11,097,112,576  14%    2.69MB/s    6:21:17  
 11,099,570,176  14%    2.59MB/s    6:37:01  
 11,102,257,152  14%    2.41MB/s    7:06:59  
 11,104,813,056  14%    2.40MB/s    7:08:01  
 11,107,270,656  14%    2.39MB/s    7:09:23  
 11,110,547,456  14%    2.58MB/s    6:38:48  
 11,113,136,128  14%    2.57MB/s    6:40:06  
 11,115,167,744  14%    2.43MB/s    7:02:32  
 11,117,953,024  14%    2.50MB/s    6:50:16  
 11,120,836,608  14%    2.40MB/s    7:07:04  
 11,123,130,368  14%    2.31MB/s    7:23:45  
 11,125,456,896  14%    2.39MB/s    7:08:55  
 11,128,078,336  14%    2.36MB/s    7:14:47  
 11,131,027,456  14%    2.39MB/s    7:09:39  
 11,133,845,504  15%    2.52MB/s    6:47:00  
 11,136,729,088  15%    2.65MB/s    6:27:03  
 11,139,317,760  15%    2.63MB/s    6:30:45  
 11,142,135,808  15%    2.60MB/s    6:34:40  
 11,144,921,088  15%    2.59MB/s    6:35:37  
 11,147,706,368  15%    2.56MB/s    6:41:12  
 11,150,196,736  15%    2.56MB/s    6:41:39  
 11,153,440,768  15%    2.65MB/s    6:26:35  
 11,156,258,816  15%    2.63MB/s    6:29:38  
 11,158,716,416  15%    2.54MB/s    6:44:38  
 11,161,075,712  15%    2.50MB/s    6:50:29  
 11,164,549,120  15%    2.48MB/s    6:54:11  
 11,166,875,648  15%    2.40MB/s    7:06:52  
 11,169,529,856  15%    2.47MB/s    6:55:54  
 11,172,478,976  15%    2.57MB/s    6:39:05  
 11,175,133,184  15%    2.44MB/s    6:59:54  
 11,177,820,160  15%    2.52MB/s    6:46:56  
 11,180,867,584  15%    2.61MB/s    6:33:34  
 11,184,111,616  15%    2.71MB/s    6:18:06  
 11,186,667,520  15%    2.71MB/s    6:18:31  
 11,190,042,624  15%    2.83MB/s    6:02:12  
 11,193,712,640  15%    3.00MB/s    5:41:37  
 11,197,546,496  15%    3.13MB/s    5:27:48  
 11,201,216,512  15%    3.39MB/s    5:02:36  
 11,204,722,688  15%    3.45MB/s    4:56:57  
 11,208,687,616  15%    3.52MB/s    4:51:40  
 11,212,881,920  15%    3.60MB/s    4:45:00  
 11,216,551,936  15%    3.58MB/s    4:46:10  
 11,220,942,848  15%    3.79MB/s    4:30:45  
 11,223,859,200  15%    3.53MB/s    4:50:26  
 11,227,398,144  15%    3.35MB/s    5:06:25  
 11,230,347,264  15%    3.18MB/s    5:22:06  
 11,232,870,400  15%    2.76MB/s    6:11:48  
 11,234,508,800  15%    2.47MB/s    6:54:18  
 11,236,704,256  15%    2.17MB/s    7:51:33  
 11,238,801,408  15%    1.98MB/s    8:38:17  
 11,241,095,168  15%    1.93MB/s    8:50:22  
 11,243,388,928  15%    2.09MB/s    8:10:51  
 11,245,420,544  15%    2.05MB/s    8:18:57  
 11,247,190,016  15%    1.97MB/s    8:40:13  
 11,249,352,704  15%    1.94MB/s    8:47:41  
 11,251,744,768  15%    1.95MB/s    8:44:32  
 11,253,678,080  15%    1.94MB/s    8:48:18  
 11,255,447,552  15%    1.95MB/s    8:46:43  
 11,257,413,632  15%    1.88MB/s    9:04:05  
 11,259,346,944  15%    1.77MB/s    9:37:45  
 11,261,181,952  15%    1.73MB/s    9:52:53  
 11,263,180,800  15%    1.78MB/s    9:37:05  
 11,265,835,008  15%    1.94MB/s    8:47:52  
 11,268,423,680  15%    2.09MB/s    8:09:51  
 11,270,815,744  15%    2.17MB/s    7:51:13  
 11,273,076,736  15%    2.24MB/s    7:36:19  
 11,275,141,120  15%    2.10MB/s    8:07:18  
 11,277,533,184  15%    2.08MB/s    8:13:19  
 11,279,532,032  15%    2.05MB/s    8:20:17  
 11,281,661,952  15%    2.01MB/s    8:29:39  
 11,284,021,248  15%    2.07MB/s    8:15:44  
 11,286,249,472  15%    2.01MB/s    8:30:27  
 11,288,936,448  15%    2.18MB/s    7:50:34  
 11,291,394,048  15%    2.26MB/s    7:33:10  
 11,293,851,648  15%    2.30MB/s    7:25:20  
 11,296,243,712  15%    2.34MB/s    7:18:27  
 11,298,275,328  15%    2.16MB/s    7:54:43  
 11,300,306,944  15%    2.05MB/s    8:20:32  
 11,302,273,024  15%    1.94MB/s    8:48:50  
 11,305,091,072  15%    2.03MB/s    8:24:05  
 11,307,483,136  15%    2.14MB/s    7:59:12  
 11,310,137,344  15%    2.28MB/s    7:29:16  
 11,312,922,624  15%    2.47MB/s    6:54:05  
 11,315,871,744  15%    2.51MB/s    6:47:56  
 11,319,214,080  15%    2.73MB/s    6:15:20  
 11,321,802,752  15%    2.72MB/s    6:15:57  
 11,324,162,048  15%    2.62MB/s    6:30:39  
 11,326,783,488  15%    2.57MB/s    6:38:32  
 11,329,011,712  15%    2.29MB/s    7:27:14  
 11,331,043,328  15%    2.16MB/s    7:54:25  
 11,333,533,696  15%    2.19MB/s    7:46:51  
 11,335,892,992  15%    2.10MB/s    8:06:44  
 11,339,005,952  15%    2.28MB/s    7:28:21  
 11,341,266,944  15%    2.31MB/s    7:22:47  
 11,343,691,776  15%    2.29MB/s    7:27:26  
 11,346,870,272  15%    2.49MB/s    6:50:06  
 11,349,753,856  15%    2.47MB/s    6:54:27  
 11,352,702,976  15%    2.65MB/s    6:25:39  
 11,355,815,936  15%    2.83MB/s    6:01:16  
 11,358,142,464  15%    2.63MB/s    6:28:16  
 11,360,763,904  15%    2.59MB/s    6:34:52  
 11,363,516,416  15%    2.55MB/s    6:40:38  
 11,365,842,944  15%    2.32MB/s    7:21:08  
 11,368,366,080  15%    2.36MB/s    7:12:57  
 11,371,216,896  15%    2.42MB/s    7:01:47  
 11,373,707,264  15%    2.35MB/s    7:16:06  
 11,376,787,456  15%    2.57MB/s    6:37:37  
 11,379,638,272  15%    2.65MB/s    6:25:57  
 11,381,800,960  15%    2.48MB/s    6:51:32  
 11,383,734,272  15%    2.38MB/s    7:10:32  
 11,386,355,712  15%    2.26MB/s    7:32:03  
 11,387,830,272  15%    1.94MB/s    8:48:15  
 11,389,665,280  15%    1.80MB/s    9:29:03  
 11,391,696,896  15%    1.80MB/s    9:26:43  
 11,394,023,424  15%    1.73MB/s    9:52:00  
 11,396,841,472  15%    2.02MB/s    8:25:08  
 11,399,823,360  15%    2.35MB/s    7:14:22  
 11,401,756,672  15%    2.35MB/s    7:15:11  
 11,404,345,344  15%    2.35MB/s    7:15:20  
 11,407,130,624  15%    2.36MB/s    7:13:16  
 11,410,014,208  15%    2.33MB/s    7:18:35  
 11,413,028,864  15%    2.56MB/s    6:38:46  
 11,415,846,912  15%    2.70MB/s    6:18:35  
 11,417,714,688  15%    2.47MB/s    6:54:20  
 11,420,270,592  15%    2.40MB/s    7:05:09  
 11,422,892,032  15%    2.32MB/s    7:19:48  
 11,425,054,720  15%    2.17MB/s    7:51:19  
 11,427,676,160  15%    2.36MB/s    7:13:04  
 11,430,526,976  15%    2.41MB/s    7:03:43  
 11,433,508,864  15%    2.49MB/s    6:49:43  
 11,435,999,232  15%    2.56MB/s    6:39:12  
 11,438,489,600  15%    2.53MB/s    6:43:55  
 11,440,881,664  15%    2.35MB/s    7:15:34  
 11,443,339,264  15%    2.23MB/s    7:38:27  
 11,445,895,168  15%    2.25MB/s    7:33:20  
 11,448,516,608  15%    2.27MB/s    7:29:12  
 11,451,006,976  15%    2.38MB/s    7:09:36  
 11,453,530,112  15%    2.40MB/s    7:05:58  
 11,456,708,608  15%    2.52MB/s    6:44:42  
 11,459,067,904  15%    2.47MB/s    6:53:19  
 11,461,197,824  15%    2.40MB/s    7:05:55  
 11,464,540,160  15%    2.58MB/s    6:35:28  
 11,467,587,584  15%    2.57MB/s    6:37:57  
 11,470,831,616  15%    2.76MB/s    6:10:33  
 11,473,518,592  15%    2.85MB/s    5:58:13  
 11,476,303,872  15%    2.71MB/s    6:16:59  
 11,478,630,400  15%    2.54MB/s    6:42:33  
 11,481,939,968  15%    2.57MB/s    6:37:16  
 11,484,626,944  15%    2.58MB/s    6:35:25  
 11,487,379,456  15%    2.57MB/s    6:37:20  
 11,491,016,704  15%    2.88MB/s    5:54:35  
 11,493,539,840  15%    2.70MB/s    6:18:36  
 11,496,718,336  15%    2.83MB/s    6:01:10  
 11,499,831,296  15%    2.92MB/s    5:49:45  
 11,502,452,736  15%    2.68MB/s    6:20:31  
 11,504,943,104  15%    2.66MB/s    6:23:45  
 11,506,974,720  15%    2.37MB/s    7:10:06  
 11,509,137,408  15%    2.15MB/s    7:55:43  
 11,510,939,648  15%    1.94MB/s    8:45:40  
 11,513,921,536  15%    2.07MB/s    8:13:38  
 11,516,379,136  15%    2.17MB/s    7:49:33  
 11,518,640,128  15%    2.20MB/s    7:42:53  
 11,521,261,568  15%    2.42MB/s    7:01:46  
 11,524,440,064  15%    2.40MB/s    7:05:03  
 11,527,159,808  15%    2.45MB/s    6:56:23  
 11,529,879,552  15%    2.55MB/s    6:40:08  
 11,532,238,848  15%    2.49MB/s    6:49:17  
 11,535,450,112  15%    2.56MB/s    6:38:14  
 11,538,104,320  15%    2.58MB/s    6:36:06  
 11,540,660,224  15%    2.55MB/s    6:39:32  
 11,544,297,472  15%    2.83MB/s    5:59:50  
 11,547,869,184  15%    2.92MB/s    5:49:01  
 11,551,539,200  15%    3.15MB/s    5:24:12  
 11,555,340,288  15%    3.43MB/s    4:57:42  
 11,559,075,840  15%    3.48MB/s    4:53:02  
 11,562,156,032  15%    3.33MB/s    5:05:47  
 11,565,891,584  15%    3.35MB/s    5:04:23  
 11,569,528,832  15%    3.31MB/s    5:08:15  
 11,574,018,048  15%    3.46MB/s    4:54:45  
 11,579,031,552  15%    3.94MB/s    4:18:34  
 11,583,324,160  15%    4.09MB/s    4:09:07  
 11,587,747,840  15%    4.30MB/s    3:56:56  
 11,591,876,608  15%    4.25MB/s    3:59:54  
 11,595,612,160  15%    3.94MB/s    4:18:27  
 11,601,674,240  15%    4.36MB/s    3:53:58  
 11,608,064,000  15%    4.76MB/s    3:33:59  
 11,613,503,488  15%    5.05MB/s    3:21:56  
 11,616,583,680  15%    4.87MB/s    3:29:09  
 11,623,104,512  15%    4.99MB/s    3:24:18  
 11,626,741,760  15%    4.39MB/s    3:52:00  
 11,629,821,952  15%    3.82MB/s    4:26:54  
 11,632,803,840  15%    3.80MB/s    4:28:03  
 11,636,834,304  15%    3.20MB/s    5:17:54  
 11,641,389,056  15%    3.42MB/s    4:58:06  
 11,645,616,128  15%    3.69MB/s    4:36:02  
 11,649,024,000  15%    3.79MB/s    4:28:46  
 11,652,464,640  15%    3.64MB/s    4:39:27  
 11,656,134,656  15%    3.43MB/s    4:56:25  
 11,661,082,624  15%    3.63MB/s    4:40:14  
 11,665,244,160  15%    3.79MB/s    4:28:42  
 11,669,504,000  15%    4.00MB/s    4:14:16  
 11,675,664,384  15%    4.60MB/s    3:41:03  
 11,682,283,520  15%    4.98MB/s    3:24:19  
 11,687,362,560  15%    5.21MB/s    3:15:20  
 11,692,670,976  15%    5.45MB/s    3:06:37  
 11,698,176,000  15%    5.30MB/s    3:12:08  
 11,703,123,968  15%    4.92MB/s    3:26:54  
 11,707,187,200  15%    4.70MB/s    3:36:28  
 11,710,070,784  15%    4.11MB/s    4:07:44  
 11,715,346,432  15%    4.05MB/s    4:11:01  
 11,720,425,472  15%    4.07MB/s    4:10:05  
 11,724,980,224  15%    4.17MB/s    4:03:56  
 11,730,059,264  15%    4.70MB/s    3:36:35  
 11,734,548,480  15%    4.49MB/s    3:46:30  
 11,738,710,016  15%    4.27MB/s    3:57:54  
 11,742,838,784  15%    4.19MB/s    4:02:30  
 11,747,459,072  15%    4.09MB/s    4:08:48  
 11,752,800,256  15%    4.30MB/s    3:56:32  
 11,757,977,600  15%    4.54MB/s    3:43:56  
 11,763,777,536  15%    4.94MB/s    3:25:50  
 11,768,037,376  15%    4.85MB/s    3:29:35  
 11,771,478,016  15%    4.41MB/s    3:50:33  
 11,775,475,712  15%    4.15MB/s    4:05:03  
 11,780,423,680  15%    3.89MB/s    4:21:17  
 11,783,536,640  15%    3.62MB/s    4:40:44  
 11,788,353,536  15%    3.94MB/s    4:18:04  
 11,794,776,064  15%    4.50MB/s    3:45:31  
 11,800,379,392  15%    4.63MB/s    3:39:16  
 11,802,443,776  15%    4.37MB/s    3:52:29  
 11,807,752,192  15%    4.48MB/s    3:46:51  
 11,811,880,960  15%    3.90MB/s    4:20:15  
 11,816,140,800  15%    3.64MB/s    4:38:54  
 11,822,792,704  15%    4.71MB/s    3:35:25  
 11,827,314,688  15%    4.54MB/s    3:43:25  
 11,831,705,600  15%    4.65MB/s    3:38:08  
 11,836,489,728  15%    4.81MB/s    3:30:59  
 11,840,749,568  15%    4.27MB/s    3:57:39  
 11,846,385,664  15%    4.50MB/s    3:45:32  
 11,850,252,288  15%    4.38MB/s    3:51:50  
 11,855,134,720  15%    4.39MB/s    3:51:06  
 11,860,017,152  15%    4.54MB/s    3:43:40  
 11,864,834,048  15%    4.37MB/s    3:52:26  
 11,868,274,688  15%    4.23MB/s    3:59:48  
 11,873,058,816  15%    4.21MB/s    4:00:59  
 11,878,006,784  16%    4.21MB/s    4:01:13  
 11,883,184,128  16%    4.31MB/s    3:55:38  
 11,886,854,144  16%    4.38MB/s    3:51:31  
 11,891,507,200  16%    4.34MB/s    3:53:29  
 11,895,013,376  16%    4.02MB/s    4:12:16  
 11,899,961,344  16%    3.95MB/s    4:16:50  
 11,904,712,704  16%    4.13MB/s    4:05:23  
 11,908,972,544  16%    4.03MB/s    4:11:55  
 11,913,822,208  16%    4.32MB/s    3:54:28  
 11,919,884,288  16%    4.60MB/s    3:40:19  
 11,923,881,984  16%    4.52MB/s    3:44:19  
 11,928,600,576  16%    4.62MB/s    3:39:19  
 11,932,991,488  16%    4.52MB/s    3:44:24  
 11,937,546,240  16%    4.16MB/s    4:03:35  
 11,941,314,560  16%    4.09MB/s    4:07:45  
 11,943,804,928  16%    3.58MB/s    4:43:04  
 11,945,508,864  16%    2.91MB/s    5:48:04  
 11,947,671,552  16%    2.35MB/s    7:11:20  
 11,950,161,920  16%    2.05MB/s    8:14:13  
 11,954,946,048  16%    2.59MB/s    6:30:43  
 11,959,828,480  16%    3.38MB/s    4:59:36  
 11,963,105,280  16%    3.66MB/s    4:37:03  
 11,965,857,792  16%    3.72MB/s    4:32:01  
 11,970,248,704  16%    3.63MB/s    4:39:24  
