ub	phase	run	eval_tps	prompt_tps	prompt_n	predicted_n
1584	warmup	1	15.164038766391231	10.040630570136353	65	256
1584	warmup	2	14.895447631184528	10.215122624689323	65	256
1584	eval	1	14.890419021626183	67.48808658162216	1086	256
1584	eval	2	14.892758756738536	67.48621612678211	1086	256
1584	eval	3	14.885680301174526	67.53526385517654	1086	256
1584	eval	4	14.874683695080604	67.51786425701253	1086	256
1584	eval	5	14.88017737171427	67.78363613144931	1086	256
1586	warmup	1	15.409234043693003	10.062090840556108	65	256
1586	warmup	2	15.387860336653924	10.25843361609785	65	256
1586	eval	1	15.371029020742965	67.67214428847726	1086	256
1586	eval	2	15.384644970471097	67.68165466314447	1086	256
1586	eval	3	15.386996485333519	67.76831572896367	1086	256
1586	eval	4	15.380151073937071	67.7957467720235	1086	256
1586	eval	5	15.380300766587833	67.71562281724675	1086	256
1664	warmup	1	15.100533868757365	10.24884672881252	65	256
1664	warmup	2	15.070497846243365	10.517373892641883	65	256
1664	eval	1	15.056396792516969	68.28847819943783	1086	256
1664	eval	2	15.054595844672795	68.39934941259698	1086	256
1664	eval	3	15.056813887605237	68.55123219893038	1086	256
1664	eval	4	15.043457964465	68.52038494070841	1086	256
1664	eval	5	15.04983169761455	68.5348103194997	1086	256
